image_id,filename,filepath,anomaly_class,triage_label,is_anomaly,maintenance_priority,width,height,image_mode,pixel_mean,pixel_std,split
440,440.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\440.jpg,Offline-Module,Anomaly Detected,1,Critical,24,40,L,192.17083333333332,32.510542894660425,train
3054,3054.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\3054.jpg,Shadowing,Anomaly Detected,1,Moderate,24,40,L,165.30416666666667,10.574595310092118,train
9254,9254.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\9254.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,180.20104166666667,21.64207415926049,train
1177,1177.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1177.jpg,Diode,Anomaly Detected,1,High,24,40,L,128.88541666666666,10.974468278374836,train
9440,9440.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\9440.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,157.92291666666668,24.876367128120933,train
10996,10996.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\10996.jpg,No-Anomaly,Normal,0,Low,24,40,L,90.89166666666667,26.372150978299484,train
2610,2610.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\2610.jpg,Shadowing,Anomaly Detected,1,Moderate,24,40,L,136.671875,9.15205126284312,train
4961,4961.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\4961.jpg,Cell,Anomaly Detected,1,High,24,40,L,160.503125,20.709749883433528,train
2096,2096.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\2096.jpg,Diode,Anomaly Detected,1,High,24,40,L,208.88020833333334,20.580209545983667,train
147,147.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\147.jpg,Offline-Module,Anomaly Detected,1,Critical,24,40,L,195.3375,31.639911668913786,train
8981,8981.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8981.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,145.246875,20.920596176998437,train
4221,4221.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\4221.jpg,Cell-Multi,Anomaly Detected,1,Critical,24,40,L,161.66666666666666,20.920965693666137,train
12395,12395.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12395.jpg,No-Anomaly,Normal,0,Low,24,40,L,104.93958333333333,10.536568060476597,train
5893,5893.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5893.jpg,Cell,Anomaly Detected,1,High,24,40,L,160.29791666666668,19.809740760369774,train
16147,16147.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16147.jpg,No-Anomaly,Normal,0,Low,24,40,L,152.07395833333334,26.322316042316587,train
7473,7473.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\7473.jpg,Cracking,Anomaly Detected,1,High,24,40,L,181.43541666666667,32.7202790685897,train
16232,16232.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16232.jpg,No-Anomaly,Normal,0,Low,24,40,L,109.05729166666667,12.905903403672697,train
9860,9860.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\9860.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,187.88854166666667,23.795812699715274,train
8491,8491.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8491.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,162.73541666666668,26.84688055733333,train
8695,8695.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8695.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,131.81354166666668,24.58437054220826,train
8406,8406.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8406.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,172.103125,32.14522370276869,train
18147,18147.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18147.jpg,No-Anomaly,Normal,0,Low,24,40,L,83.25104166666667,8.186275287430616,train
16995,16995.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16995.jpg,No-Anomaly,Normal,0,Low,24,40,L,124.68229166666667,7.635586841555177,train
18581,18581.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18581.jpg,No-Anomaly,Normal,0,Low,24,40,L,166.38125,5.95350583864947,train
385,385.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\385.jpg,Offline-Module,Anomaly Detected,1,Critical,24,40,L,190.63645833333334,33.59470636558579,train
12712,12712.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12712.jpg,No-Anomaly,Normal,0,Low,24,40,L,164.39166666666668,6.820521526165641,train
2245,2245.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\2245.jpg,Diode,Anomaly Detected,1,High,24,40,L,102.35833333333333,9.59213726039313,train
15586,15586.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15586.jpg,No-Anomaly,Normal,0,Low,24,40,L,75.93333333333334,9.25291245440531,train
19436,19436.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19436.jpg,No-Anomaly,Normal,0,Low,24,40,L,168.221875,9.82777423857381,train
13632,13632.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13632.jpg,No-Anomaly,Normal,0,Low,24,40,L,219.60520833333334,10.07168959046084,train
1919,1919.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1919.jpg,Diode,Anomaly Detected,1,High,24,40,L,153.87708333333333,18.422514979223717,train
14958,14958.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\14958.jpg,No-Anomaly,Normal,0,Low,24,40,L,168.321875,14.385522982650823,train
5396,5396.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5396.jpg,Cell,Anomaly Detected,1,High,24,40,L,179.4125,10.413165244855508,train
16093,16093.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16093.jpg,No-Anomaly,Normal,0,Low,24,40,L,155.215625,16.545844317915854,train
5666,5666.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5666.jpg,Cell,Anomaly Detected,1,High,24,40,L,105.103125,25.649130724081893,train
19049,19049.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19049.jpg,No-Anomaly,Normal,0,Low,24,40,L,94.89479166666666,16.961364613141555,train
14407,14407.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\14407.jpg,No-Anomaly,Normal,0,Low,24,40,L,145.71979166666668,6.425180279436826,train
2418,2418.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\2418.jpg,Diode,Anomaly Detected,1,High,24,40,L,146.99583333333334,22.81145507500319,train
15982,15982.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15982.jpg,No-Anomaly,Normal,0,Low,24,40,L,169.29375,17.341879779044522,train
8445,8445.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8445.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,210.725,14.277801826611825,train
8875,8875.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8875.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,130.07604166666667,18.36174263693211,train
13069,13069.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13069.jpg,No-Anomaly,Normal,0,Low,24,40,L,86.4875,12.123575947302017,train
11204,11204.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\11204.jpg,No-Anomaly,Normal,0,Low,24,40,L,121.225,14.000796108317079,train
2526,2526.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\2526.jpg,Shadowing,Anomaly Detected,1,Moderate,24,40,L,158.38541666666666,12.296400042006422,train
15680,15680.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15680.jpg,No-Anomaly,Normal,0,Low,24,40,L,133.06041666666667,56.40890975569719,train
10669,10669.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\10669.jpg,No-Anomaly,Normal,0,Low,24,40,L,158.678125,16.4386340111045,train
1956,1956.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1956.jpg,Diode,Anomaly Detected,1,High,24,40,L,159.053125,15.303400038369741,train
4843,4843.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\4843.jpg,Cell-Multi,Anomaly Detected,1,Critical,24,40,L,185.16145833333334,18.15695384345248,train
8649,8649.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8649.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,202.165625,37.313378208886085,train
7003,7003.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\7003.jpg,Cracking,Anomaly Detected,1,High,24,40,L,78.80208333333333,15.555893706022022,train
271,271.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\271.jpg,Offline-Module,Anomaly Detected,1,Critical,24,40,L,200.675,26.110474430772033,train
13944,13944.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13944.jpg,No-Anomaly,Normal,0,Low,24,40,L,175.78333333333333,8.11049560069475,train
13866,13866.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13866.jpg,No-Anomaly,Normal,0,Low,24,40,L,170.95208333333332,13.634583626195639,train
13625,13625.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13625.jpg,No-Anomaly,Normal,0,Low,24,40,L,200.11666666666667,16.86048552747584,train
11904,11904.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\11904.jpg,No-Anomaly,Normal,0,Low,24,40,L,180.0875,6.646948704731619,train
320,320.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\320.jpg,Offline-Module,Anomaly Detected,1,Critical,24,40,L,198.97604166666667,33.890639823776276,train
13423,13423.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13423.jpg,No-Anomaly,Normal,0,Low,24,40,L,191.98541666666668,13.481924466721688,train
340,340.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\340.jpg,Offline-Module,Anomaly Detected,1,Critical,24,40,L,150.26875,15.374717561768955,train
16183,16183.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16183.jpg,No-Anomaly,Normal,0,Low,24,40,L,108.90208333333334,13.213345362160267,train
15435,15435.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15435.jpg,No-Anomaly,Normal,0,Low,24,40,L,161.81041666666667,17.900753470912584,train
10100,10100.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\10100.jpg,No-Anomaly,Normal,0,Low,24,40,L,192.72395833333334,19.160665245886705,train
13492,13492.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13492.jpg,No-Anomaly,Normal,0,Low,24,40,L,154.01041666666666,18.61478735198773,train
12552,12552.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12552.jpg,No-Anomaly,Normal,0,Low,24,40,L,135.590625,14.081389743536501,train
402,402.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\402.jpg,Offline-Module,Anomaly Detected,1,Critical,24,40,L,197.40833333333333,28.049025780269485,train
16929,16929.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16929.jpg,No-Anomaly,Normal,0,Low,24,40,L,180.696875,19.739944450302833,train
553,553.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\553.jpg,Offline-Module,Anomaly Detected,1,Critical,24,40,L,172.690625,17.6420755234763,train
1301,1301.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1301.jpg,Diode,Anomaly Detected,1,High,24,40,L,172.92604166666666,20.373280831314265,train
13016,13016.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13016.jpg,No-Anomaly,Normal,0,Low,24,40,L,135.53541666666666,26.2799193744271,train
8646,8646.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8646.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,88.2125,12.33738601771056,train
15437,15437.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15437.jpg,No-Anomaly,Normal,0,Low,24,40,L,146.93854166666668,26.02545576686917,train
4813,4813.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\4813.jpg,Cell-Multi,Anomaly Detected,1,Critical,24,40,L,165.10833333333332,18.721164864636197,train
12270,12270.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12270.jpg,No-Anomaly,Normal,0,Low,24,40,L,123.71770833333333,18.769725706083115,train
832,832.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\832.jpg,Diode-Multi,Anomaly Detected,1,Critical,24,40,L,184.16354166666667,12.572511514806045,train
19002,19002.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19002.jpg,No-Anomaly,Normal,0,Low,24,40,L,194.634375,11.792505813412813,train
4539,4539.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\4539.jpg,Cell-Multi,Anomaly Detected,1,Critical,24,40,L,179.25520833333334,11.544590813014144,train
19023,19023.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19023.jpg,No-Anomaly,Normal,0,Low,24,40,L,142.74895833333332,16.22191479906931,train
15210,15210.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15210.jpg,No-Anomaly,Normal,0,Low,24,40,L,183.25208333333333,15.444423070903477,train
15846,15846.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15846.jpg,No-Anomaly,Normal,0,Low,24,40,L,149.4125,10.263337359260875,train
18264,18264.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18264.jpg,No-Anomaly,Normal,0,Low,24,40,L,113.62395833333333,24.208281317177335,train
11490,11490.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\11490.jpg,No-Anomaly,Normal,0,Low,24,40,L,134.746875,24.50079698161623,train
19253,19253.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19253.jpg,No-Anomaly,Normal,0,Low,24,40,L,81.778125,4.040387335108892,train
19878,19878.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19878.jpg,No-Anomaly,Normal,0,Low,24,40,L,191.76145833333334,16.923799008297866,train
17294,17294.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\17294.jpg,No-Anomaly,Normal,0,Low,24,40,L,220.68645833333332,34.182089364021195,train
10858,10858.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\10858.jpg,No-Anomaly,Normal,0,Low,24,40,L,179.64375,11.312703151951201,train
644,644.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\644.jpg,Offline-Module,Anomaly Detected,1,Critical,24,40,L,176.03125,10.24741138552399,train
10727,10727.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\10727.jpg,No-Anomaly,Normal,0,Low,24,40,L,62.48854166666667,6.373110337446221,train
8728,8728.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8728.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,175.778125,18.1359949589495,train
5090,5090.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5090.jpg,Cell,Anomaly Detected,1,High,24,40,L,149.29479166666667,25.97854832112957,train
10535,10535.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\10535.jpg,No-Anomaly,Normal,0,Low,24,40,L,100.44270833333333,18.570385501247156,train
7556,7556.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\7556.jpg,Cracking,Anomaly Detected,1,High,24,40,L,175.95729166666666,40.84032995701998,train
10478,10478.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\10478.jpg,No-Anomaly,Normal,0,Low,24,40,L,177.7875,13.130381833112597,train
14207,14207.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\14207.jpg,No-Anomaly,Normal,0,Low,24,40,L,114.353125,14.495304218989046,train
4328,4328.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\4328.jpg,Cell-Multi,Anomaly Detected,1,Critical,24,40,L,172.40833333333333,33.39644962001533,train
8959,8959.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8959.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,172.71458333333334,18.440947300135882,train
14237,14237.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\14237.jpg,No-Anomaly,Normal,0,Low,24,40,L,170.253125,6.127592191693922,train
13669,13669.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13669.jpg,No-Anomaly,Normal,0,Low,24,40,L,181.13229166666667,23.981985403942904,train
2218,2218.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\2218.jpg,Diode,Anomaly Detected,1,High,24,40,L,195.525,17.463873424873416,train
15110,15110.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15110.jpg,No-Anomaly,Normal,0,Low,24,40,L,184.871875,36.17545842581277,train
2649,2649.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\2649.jpg,Shadowing,Anomaly Detected,1,Moderate,24,40,L,106.27708333333334,22.169618283281036,train
8958,8958.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8958.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,172.03958333333333,14.461028657270163,train
18905,18905.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18905.jpg,No-Anomaly,Normal,0,Low,24,40,L,93.6875,26.3636873448436,train
13035,13035.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13035.jpg,No-Anomaly,Normal,0,Low,24,40,L,163.759375,34.029818658680924,train
10894,10894.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\10894.jpg,No-Anomaly,Normal,0,Low,24,40,L,98.69479166666666,5.898585102089926,train
435,435.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\435.jpg,Offline-Module,Anomaly Detected,1,Critical,24,40,L,171.85729166666667,40.577362440958765,train
5322,5322.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5322.jpg,Cell,Anomaly Detected,1,High,24,40,L,201.76354166666667,17.928600404286925,train
